longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,ocean_proximity_<1H OCEAN,ocean_proximity_INLAND,ocean_proximity_ISLAND,ocean_proximity_NEAR BAY,ocean_proximity_NEAR OCEAN
-117.15,32.76,36.0,2644.0,674.0,1211.0,654.0,3.0445,214800.0,0,0,0,0,1
-117.74,33.85,4.0,5416.0,820.0,1753.0,583.0,6.9544,314000.0,1,0,0,0,0
-117.86,33.72,37.0,1429.0,428.0,2089.0,399.0,3.413,150600.0,1,0,0,0,0
-119.67,34.44,32.0,3202.0,537.0,1316.0,538.0,5.2888,463800.0,1,0,0,0,0
-118.31,34.09,30.0,3165.0,1263.0,3678.0,1141.0,2.0,240600.0,1,0,0,0,0
-121.96,37.36,16.0,5040.0,1325.0,3150.0,1196.0,4.2837,264500.0,1,0,0,0,0
-124.16,40.78,43.0,2241.0,446.0,932.0,395.0,2.9038,82000.0,0,0,0,0,1
-121.87,39.75,22.0,1707.0,296.0,822.0,297.0,3.6625,126600.0,0,1,0,0,0
-118.31,33.97,52.0,1595.0,325.0,823.0,302.0,3.2188,124200.0,1,0,0,0,0
-122.13,37.46,31.0,2247.0,573.0,1711.0,511.0,3.2642,185600.0,0,0,0,1,0
-118.23,34.21,29.0,2584.0,608.0,1217.0,568.0,3.3287,273400.0,1,0,0,0,0
-118.53,34.04,45.0,1711.0,264.0,735.0,261.0,9.1078,500001.0,1,0,0,0,0
-117.93,33.95,31.0,3600.0,468.0,1382.0,435.0,7.4597,500001.0,1,0,0,0,0
-120.98,38.99,17.0,3403.0,661.0,1540.0,622.0,3.6354,162900.0,0,1,0,0,0
-119.08,34.17,32.0,166.0,22.0,63.0,29.0,7.3004,125000.0,0,0,0,0,1
-122.27,38.28,37.0,1170.0,303.0,766.0,302.0,2.6618,136200.0,0,0,0,1,0
-119.53,36.61,33.0,587.0,170.0,730.0,162.0,1.5625,55800.0,0,1,0,0,0
-118.34,33.94,36.0,2796.0,1041.0,4033.0,944.0,2.4886,160700.0,1,0,0,0,0
-118.36,34.08,45.0,2195.0,483.0,1265.0,455.0,3.3864,397900.0,1,0,0,0,0
-122.13,38.26,40.0,1538.0,255.0,669.0,263.0,3.3281,170200.0,0,0,0,1,0
-118.26,34.02,38.0,980.0,285.0,1308.0,310.0,1.5652,123100.0,1,0,0,0,0
-117.2,32.83,36.0,1089.0,240.0,623.0,226.0,2.5909,176000.0,0,0,0,0,1
-117.67,33.61,24.0,3859.0,661.0,1972.0,624.0,5.7871,227400.0,1,0,0,0,0
-121.47,39.01,37.0,1244.0,247.0,484.0,157.0,2.3661,77500.0,0,1,0,0,0
-116.97,32.76,26.0,2460.0,313.0,838.0,299.0,5.9878,270700.0,1,0,0,0,0
-118.42,33.97,44.0,1462.0,240.0,562.0,237.0,4.9375,365200.0,1,0,0,0,0
-118.22,33.81,38.0,1486.0,359.0,1345.0,326.0,3.3988,147800.0,0,0,0,0,1
-118.96,37.64,11.0,3934.0,697.0,901.0,345.0,4.2381,242700.0,0,1,0,0,0
-121.59,39.86,14.0,1527.0,269.0,665.0,261.0,2.8657,119600.0,0,1,0,0,0
-122.21,37.82,52.0,2375.0,333.0,813.0,350.0,7.0549,331400.0,0,0,0,1,0
-118.41,33.88,43.0,2492.0,449.0,1033.0,437.0,7.9614,500001.0,1,0,0,0,0
-117.73,34.1,37.0,3457.0,,1344.0,530.0,5.8891,226000.0,0,1,0,0,0
-118.3,34.17,30.0,48.0,14.0,74.0,16.0,5.0056,162500.0,1,0,0,0,0
-120.66,35.28,46.0,2054.0,502.0,1170.0,494.0,2.1786,206300.0,0,0,0,0,1
-116.94,32.83,38.0,1701.0,317.0,872.0,304.0,3.7831,147800.0,1,0,0,0,0
-117.05,32.59,16.0,4683.0,929.0,3073.0,865.0,3.0495,98300.0,0,0,0,0,1
-119.28,36.32,29.0,2274.0,514.0,1234.0,521.0,1.9138,66900.0,0,1,0,0,0
-118.07,34.06,34.0,2873.0,718.0,2758.0,699.0,2.5985,168600.0,1,0,0,0,0
-117.9,33.64,36.0,2017.0,357.0,850.0,348.0,5.0532,310900.0,1,0,0,0,0
-117.7,33.65,16.0,3388.0,492.0,1249.0,463.0,6.1863,355600.0,1,0,0,0,0
-118.94,35.39,13.0,3137.0,417.0,1318.0,397.0,7.7751,194100.0,0,1,0,0,0
-121.76,36.92,36.0,2096.0,409.0,1454.0,394.0,3.2216,238300.0,1,0,0,0,0
-118.43,34.26,43.0,729.0,172.0,935.0,174.0,2.9519,140900.0,1,0,0,0,0
-117.38,33.89,12.0,3964.0,524.0,1707.0,549.0,5.1624,267900.0,0,1,0,0,0
-120.9,35.69,14.0,5020.0,909.0,2105.0,796.0,3.8158,248700.0,1,0,0,0,0
-116.83,32.83,6.0,3123.0,495.0,1513.0,480.0,5.4288,167800.0,1,0,0,0,0
-122.41,37.74,34.0,1403.0,262.0,839.0,255.0,4.7031,255200.0,0,0,0,1,0
-118.37,33.99,36.0,3228.0,543.0,1305.0,520.0,5.1695,397000.0,1,0,0,0,0
-117.09,32.91,9.0,2012.0,316.0,802.0,289.0,6.5706,255700.0,1,0,0,0,0
-118.12,34.08,49.0,1782.0,374.0,1010.0,367.0,3.1583,268200.0,1,0,0,0,0
-118.17,34.12,37.0,2246.0,481.0,995.0,459.0,4.2944,354700.0,1,0,0,0,0
-118.28,34.1,44.0,2728.0,585.0,1227.0,567.0,4.0602,324000.0,1,0,0,0,0
-117.32,34.02,17.0,1779.0,292.0,1006.0,293.0,4.6708,123100.0,0,1,0,0,0
-122.08,37.68,15.0,3051.0,685.0,1479.0,668.0,3.5295,242200.0,0,0,0,1,0
-121.93,38.02,13.0,1524.0,286.0,940.0,308.0,5.1337,154800.0,0,1,0,0,0
-121.24,39.37,16.0,2785.0,616.0,1387.0,530.0,2.3886,89400.0,0,1,0,0,0
-117.98,34.08,17.0,3640.0,830.0,3537.0,807.0,3.4784,152200.0,0,1,0,0,0
-118.32,33.91,34.0,3041.0,677.0,1920.0,640.0,4.5304,181300.0,1,0,0,0,0
-117.15,32.76,43.0,2361.0,489.0,824.0,470.0,3.4196,302200.0,0,0,0,0,1
-120.25,36.65,31.0,1177.0,221.0,744.0,223.0,2.4937,66000.0,0,1,0,0,0
-122.29,37.97,20.0,3426.0,632.0,1512.0,580.0,4.4911,227400.0,0,0,0,1,0
-121.9,37.35,52.0,1034.0,239.0,531.0,223.0,2.7411,227100.0,1,0,0,0,0
-118.27,34.11,41.0,4138.0,1130.0,1859.0,1030.0,2.978,306800.0,1,0,0,0,0
-118.22,33.91,27.0,500.0,159.0,732.0,162.0,2.7426,103100.0,1,0,0,0,0
-117.65,35.0,36.0,1184.0,316.0,672.0,241.0,1.9107,39800.0,0,1,0,0,0
-120.07,36.74,19.0,2627.0,502.0,1295.0,441.0,3.087,88200.0,0,1,0,0,0
-122.04,37.31,24.0,3388.0,633.0,1627.0,585.0,5.154,355100.0,1,0,0,0,0
-118.28,33.94,32.0,1381.0,375.0,1268.0,354.0,1.1051,94200.0,1,0,0,0,0
-117.43,33.81,13.0,4770.0,718.0,1985.0,662.0,4.2273,295200.0,0,1,0,0,0
-122.25,37.77,52.0,859.0,157.0,429.0,158.0,4.3098,197900.0,0,0,0,1,0
-117.1,32.7,42.0,2002.0,488.0,1505.0,464.0,1.5057,86300.0,0,0,0,0,1
-117.06,33.17,4.0,5465.0,974.0,2844.0,950.0,4.4477,174800.0,1,0,0,0,0
-120.68,35.5,19.0,3369.0,673.0,1834.0,646.0,3.7672,173800.0,1,0,0,0,0
-122.46,37.69,35.0,1983.0,385.0,1577.0,414.0,4.0833,266700.0,0,0,0,0,1
-116.95,33.74,20.0,2233.0,431.0,1024.0,399.0,2.4554,89400.0,0,1,0,0,0
-117.6,33.87,15.0,7626.0,1570.0,3823.0,1415.0,3.4419,138100.0,0,1,0,0,0
-122.72,38.35,16.0,3049.0,609.0,1675.0,618.0,2.4117,162500.0,1,0,0,0,0
-118.56,34.2,35.0,2273.0,,1431.0,403.0,4.0789,196700.0,1,0,0,0,0
-120.45,39.8,47.0,2149.0,456.0,965.0,419.0,1.7829,55900.0,0,1,0,0,0
-117.77,33.7,3.0,3636.0,749.0,1486.0,696.0,5.5464,207500.0,1,0,0,0,0
-123.41,40.07,17.0,449.0,151.0,141.0,53.0,0.8362,87500.0,0,1,0,0,0
-121.24,39.65,35.0,632.0,148.0,221.0,102.0,2.3684,62500.0,0,1,0,0,0
-118.09,33.9,37.0,1112.0,222.0,771.0,224.0,4.2132,164600.0,1,0,0,0,0
-122.85,38.52,13.0,4808.0,848.0,2568.0,762.0,3.6583,183200.0,1,0,0,0,0
-118.07,33.99,41.0,1204.0,252.0,1002.0,248.0,3.0577,163300.0,1,0,0,0,0
-118.37,34.04,43.0,1465.0,278.0,727.0,290.0,4.0781,289400.0,1,0,0,0,0
-118.12,33.84,37.0,2143.0,382.0,1047.0,377.0,4.4423,216000.0,1,0,0,0,0
-121.04,37.6,27.0,958.0,184.0,580.0,177.0,2.1875,82800.0,0,1,0,0,0
-119.34,35.6,16.0,1584.0,309.0,1011.0,268.0,2.4961,58800.0,0,1,0,0,0
-117.05,32.74,34.0,2178.0,455.0,1193.0,446.0,3.1719,115300.0,0,0,0,0,1
-122.04,37.96,20.0,1143.0,346.0,578.0,298.0,2.2411,151800.0,0,0,0,1,0
-117.59,33.61,3.0,2993.0,429.0,991.0,390.0,10.0765,378200.0,1,0,0,0,0
-122.07,37.68,36.0,1815.0,426.0,1280.0,431.0,3.25,218100.0,0,0,0,1,0
-122.15,37.47,38.0,1560.0,301.0,1331.0,316.0,3.0521,151500.0,0,0,0,1,0
-118.3,34.26,28.0,1643.0,489.0,1142.0,458.0,3.1607,200600.0,1,0,0,0,0
-116.93,33.74,15.0,3757.0,666.0,1693.0,654.0,3.6806,112800.0,0,1,0,0,0
-117.73,33.63,15.0,2874.0,592.0,1382.0,586.0,5.5137,161800.0,1,0,0,0,0
-119.3,36.34,45.0,3723.0,831.0,2256.0,770.0,1.8299,63100.0,0,1,0,0,0
-122.19,37.77,41.0,2036.0,510.0,1412.0,454.0,2.0469,89300.0,0,0,0,1,0
-120.39,37.96,10.0,2554.0,501.0,922.0,439.0,2.1094,164000.0,0,1,0,0,0
-118.0,33.83,26.0,1718.0,385.0,1022.0,368.0,3.9333,196100.0,1,0,0,0,0
-122.41,37.78,52.0,254.0,72.0,153.0,29.0,3.8625,350000.0,0,0,0,1,0
-121.98,37.33,35.0,1907.0,326.0,912.0,313.0,5.9567,294300.0,1,0,0,0,0
-122.42,37.75,52.0,2163.0,607.0,1447.0,546.0,3.3555,275000.0,0,0,0,1,0
-122.41,37.73,42.0,2604.0,573.0,1703.0,507.0,3.4231,230200.0,0,0,0,1,0
-122.16,37.74,43.0,1534.0,300.0,826.0,295.0,4.0417,109400.0,0,0,0,1,0
-121.94,37.34,36.0,3142.0,632.0,1372.0,560.0,5.0175,246100.0,1,0,0,0,0
-119.11,36.21,10.0,1972.0,455.0,1469.0,442.0,1.5407,58400.0,0,1,0,0,0
-122.05,37.95,27.0,3513.0,791.0,1875.0,694.0,3.1838,182000.0,0,0,0,1,0
-123.82,40.16,19.0,2283.0,634.0,1184.0,453.0,1.2227,76800.0,1,0,0,0,0
-121.79,37.23,16.0,2240.0,300.0,1221.0,305.0,6.0198,289600.0,1,0,0,0,0
-116.48,33.79,14.0,9425.0,2020.0,1711.0,1000.0,2.6298,145200.0,0,1,0,0,0
-116.38,33.73,10.0,11836.0,2405.0,3811.0,1570.0,4.0079,134500.0,0,1,0,0,0
-118.03,33.85,16.0,1831.0,390.0,1347.0,389.0,3.8426,344400.0,1,0,0,0,0
-118.25,33.98,44.0,1087.0,335.0,1441.0,310.0,1.6667,112500.0,1,0,0,0,0
-118.17,34.03,31.0,1014.0,252.0,1064.0,247.0,2.4167,125500.0,1,0,0,0,0
-118.06,33.97,37.0,1645.0,308.0,1077.0,320.0,4.3203,159200.0,1,0,0,0,0
-118.08,33.86,29.0,3260.0,783.0,1969.0,737.0,3.5268,215500.0,1,0,0,0,0
-117.04,33.03,16.0,2852.0,435.0,1083.0,448.0,6.3761,296200.0,1,0,0,0,0
-118.31,33.75,36.0,2715.0,474.0,1303.0,457.0,4.6042,357300.0,0,0,0,0,1
-121.76,38.25,32.0,1495.0,333.0,905.0,281.0,2.625,212500.0,0,1,0,0,0
-121.92,37.31,34.0,876.0,150.0,424.0,163.0,5.2769,241100.0,1,0,0,0,0
-117.12,33.49,4.0,21988.0,4055.0,8824.0,3252.0,3.9963,191100.0,1,0,0,0,0
-117.14,33.07,12.0,9302.0,1603.0,4074.0,1504.0,4.3513,199600.0,1,0,0,0,0
-118.32,33.95,44.0,2023.0,325.0,992.0,326.0,4.6667,175600.0,1,0,0,0,0
-118.56,34.22,35.0,1843.0,329.0,1041.0,317.0,4.4271,205100.0,1,0,0,0,0
-121.35,38.4,11.0,2322.0,459.0,1373.0,424.0,3.175,94400.0,0,1,0,0,0
-121.75,36.91,42.0,1368.0,468.0,2312.0,484.0,2.5599,151400.0,1,0,0,0,0
-118.36,34.09,36.0,1616.0,465.0,773.0,429.0,2.6,313600.0,1,0,0,0,0
-119.19,34.18,32.0,3366.0,677.0,2857.0,669.0,4.6186,181100.0,0,0,0,0,1
-118.88,34.28,22.0,3369.0,771.0,2751.0,710.0,4.0474,182100.0,1,0,0,0,0
-118.25,34.05,8.0,3105.0,1256.0,1086.0,997.0,0.8131,275000.0,1,0,0,0,0
-121.08,39.02,13.0,1839.0,275.0,752.0,270.0,4.2031,209600.0,0,1,0,0,0
-117.99,33.79,21.0,2695.0,707.0,1888.0,683.0,3.2857,213300.0,1,0,0,0,0
-118.31,34.04,37.0,2338.0,686.0,2376.0,630.0,1.767,170300.0,1,0,0,0,0
-118.05,33.72,22.0,5416.0,1271.0,2260.0,1184.0,3.8038,174500.0,1,0,0,0,0
-118.21,33.8,41.0,1251.0,279.0,1053.0,278.0,3.2778,150800.0,0,0,0,0,1
-118.31,34.01,52.0,1793.0,350.0,1303.0,366.0,3.0759,123700.0,1,0,0,0,0
-122.32,38.01,26.0,3054.0,492.0,1495.0,496.0,4.6944,171100.0,0,0,0,1,0
-118.18,34.05,41.0,762.0,147.0,817.0,176.0,3.75,123100.0,1,0,0,0,0
-118.59,34.23,17.0,6592.0,1525.0,4459.0,1463.0,3.0347,254500.0,1,0,0,0,0
-117.05,33.52,5.0,3471.0,530.0,1541.0,502.0,4.8083,347700.0,1,0,0,0,0
-117.41,33.97,24.0,950.0,183.0,383.0,182.0,3.0694,125000.0,0,1,0,0,0
-121.9,36.58,31.0,1431.0,,704.0,393.0,3.1977,289300.0,0,0,0,0,1
-119.69,36.74,17.0,2438.0,598.0,1563.0,538.0,1.5449,62500.0,0,1,0,0,0
-117.19,33.69,3.0,6484.0,1037.0,3295.0,1074.0,4.5881,136400.0,1,0,0,0,0
-121.82,38.02,46.0,176.0,43.0,101.0,40.0,2.2361,93800.0,0,1,0,0,0
-117.02,33.95,5.0,1822.0,367.0,798.0,313.0,2.8783,105200.0,0,1,0,0,0
-122.38,37.71,47.0,1088.0,190.0,558.0,166.0,4.2708,207100.0,0,0,0,1,0
-117.59,33.44,3.0,5813.0,1264.0,2363.0,1041.0,4.3897,341300.0,0,0,0,0,1
-118.51,34.2,35.0,1614.0,308.0,850.0,330.0,4.1806,209000.0,1,0,0,0,0
-122.65,38.11,21.0,3891.0,616.0,1968.0,632.0,5.5524,279200.0,1,0,0,0,0
-116.4,33.78,8.0,3059.0,500.0,612.0,208.0,6.8729,259200.0,0,1,0,0,0
-119.19,34.21,34.0,3413.0,693.0,2223.0,651.0,3.8239,208200.0,0,0,0,0,1
-118.52,34.28,33.0,1975.0,271.0,801.0,287.0,7.8193,379600.0,1,0,0,0,0
-120.41,38.03,14.0,2061.0,465.0,859.0,462.0,2.1289,115300.0,0,1,0,0,0
-121.97,37.28,27.0,2427.0,403.0,1301.0,438.0,5.0385,277300.0,1,0,0,0,0
-120.59,38.53,15.0,432.0,87.0,208.0,73.0,3.6125,100000.0,0,1,0,0,0
-118.31,34.26,41.0,1297.0,327.0,733.0,315.0,3.0583,160300.0,1,0,0,0,0
-118.22,33.98,34.0,2225.0,753.0,2980.0,736.0,1.6685,128800.0,1,0,0,0,0
-122.23,37.88,41.0,880.0,129.0,322.0,126.0,8.3252,452600.0,0,0,0,1,0
-121.95,37.35,48.0,1246.0,294.0,697.0,284.0,3.6118,235500.0,1,0,0,0,0
-117.23,32.73,36.0,2052.0,287.0,699.0,265.0,7.5557,441400.0,0,0,0,0,1
-119.02,35.3,10.0,7397.0,1369.0,4611.0,1310.0,3.6369,81600.0,0,1,0,0,0
-117.87,33.72,37.0,2216.0,497.0,2445.0,506.0,3.8421,174000.0,1,0,0,0,0
-119.75,34.44,28.0,1080.0,298.0,524.0,251.0,1.8432,327300.0,0,0,0,0,1
-122.46,37.72,47.0,1723.0,389.0,1216.0,399.0,3.3208,238600.0,0,0,0,0,1
-117.99,33.67,15.0,3141.0,664.0,1729.0,633.0,4.2165,234600.0,1,0,0,0,0
-118.17,34.04,39.0,563.0,138.0,682.0,137.0,2.75,150000.0,1,0,0,0,0
-120.48,39.78,11.0,513.0,104.0,204.0,86.0,2.375,100000.0,0,1,0,0,0
-118.36,34.11,35.0,3946.0,695.0,1361.0,620.0,6.5195,500001.0,1,0,0,0,0
-121.75,38.67,9.0,12139.0,2640.0,6837.0,2358.0,3.125,132500.0,0,1,0,0,0
-120.09,36.19,12.0,1923.0,559.0,2809.0,535.0,1.4191,55100.0,0,1,0,0,0
-117.66,34.12,22.0,2272.0,278.0,933.0,305.0,8.8204,390500.0,0,1,0,0,0
-118.31,33.94,41.0,1353.0,286.0,751.0,250.0,2.7401,131700.0,1,0,0,0,0
-117.88,33.75,10.0,1823.0,590.0,2176.0,548.0,1.5026,151800.0,1,0,0,0,0
-121.27,38.11,11.0,3163.0,794.0,2106.0,762.0,2.4482,103000.0,0,1,0,0,0
-117.91,34.06,29.0,3250.0,521.0,1382.0,513.0,5.112,218300.0,1,0,0,0,0
-118.43,34.07,38.0,3251.0,656.0,1251.0,593.0,7.7382,500001.0,1,0,0,0,0
-118.21,33.93,39.0,354.0,73.0,184.0,58.0,2.7679,108900.0,1,0,0,0,0
-117.05,32.96,18.0,3593.0,661.0,1992.0,626.0,4.8295,165800.0,1,0,0,0,0
-118.28,34.1,48.0,805.0,246.0,633.0,235.0,2.3421,200000.0,1,0,0,0,0
-121.95,37.29,9.0,1503.0,381.0,715.0,349.0,4.6371,234300.0,1,0,0,0,0
-119.77,36.78,40.0,1411.0,284.0,609.0,296.0,1.9375,67700.0,0,1,0,0,0
-119.69,34.42,17.0,1826.0,544.0,1325.0,532.0,1.2762,253600.0,1,0,0,0,0
-120.66,35.2,13.0,5138.0,713.0,1838.0,645.0,5.9676,380000.0,0,0,0,0,1
-117.93,34.07,34.0,1409.0,305.0,819.0,273.0,3.3977,188800.0,1,0,0,0,0
-117.84,33.78,24.0,3817.0,787.0,1656.0,713.0,4.25,248000.0,1,0,0,0,0
-119.25,34.27,46.0,679.0,159.0,382.0,143.0,3.5,221200.0,0,0,0,0,1
-118.07,34.09,35.0,1224.0,267.0,887.0,276.0,4.0987,202400.0,1,0,0,0,0
-118.17,33.87,49.0,1937.0,445.0,1339.0,440.0,3.0319,162800.0,1,0,0,0,0
-120.84,37.07,24.0,1520.0,335.0,882.0,306.0,2.2019,100000.0,0,1,0,0,0
-117.29,34.12,40.0,2198.0,612.0,1517.0,531.0,1.0951,65800.0,0,1,0,0,0
-118.19,34.03,52.0,1053.0,246.0,1036.0,249.0,2.1071,136700.0,1,0,0,0,0
-122.28,37.52,29.0,1526.0,355.0,724.0,315.0,4.0313,435200.0,0,0,0,0,1
-118.35,33.93,25.0,2260.0,692.0,1603.0,673.0,2.11,223300.0,1,0,0,0,0
-120.99,37.68,30.0,1975.0,375.0,732.0,326.0,2.6932,94900.0,0,1,0,0,0
-117.2,32.78,38.0,2662.0,498.0,1132.0,496.0,4.0057,241600.0,0,0,0,0,1
-117.1,32.58,33.0,393.0,76.0,330.0,80.0,4.1029,122700.0,0,0,0,0,1
-118.27,34.15,22.0,2265.0,637.0,1684.0,561.0,2.6729,217100.0,1,0,0,0,0
-118.13,33.79,20.0,6678.0,1797.0,3625.0,1599.0,3.7716,242900.0,0,0,0,0,1
-117.83,33.88,18.0,2112.0,340.0,1048.0,315.0,6.9308,231700.0,1,0,0,0,0
-122.55,38.81,7.0,3639.0,637.0,1027.0,421.0,3.8831,132100.0,0,1,0,0,0
-118.14,34.13,49.0,4438.0,803.0,1650.0,741.0,5.1072,479700.0,1,0,0,0,0
-121.91,37.32,42.0,1067.0,256.0,608.0,280.0,3.0096,180800.0,1,0,0,0,0
-122.49,37.69,36.0,1344.0,258.0,782.0,265.0,4.5,275600.0,0,0,0,0,1
-121.64,36.67,28.0,256.0,66.0,214.0,60.0,3.0197,137500.0,1,0,0,0,0
-122.16,37.45,19.0,2207.0,810.0,1304.0,775.0,2.1406,402500.0,0,0,0,1,0
-117.11,32.71,30.0,1729.0,457.0,1673.0,460.0,1.7,85900.0,0,0,0,0,1
-121.92,37.36,42.0,198.0,32.0,158.0,32.0,3.1563,137500.0,1,0,0,0,0
-118.06,34.08,42.0,1988.0,402.0,1239.0,402.0,3.2569,201500.0,1,0,0,0,0
-122.05,37.61,16.0,1642.0,346.0,705.0,351.0,2.8971,163900.0,0,0,0,1,0
-118.37,33.79,36.0,1596.0,234.0,654.0,223.0,8.2064,500001.0,0,0,0,0,1
-121.81,37.26,14.0,3379.0,683.0,1465.0,620.0,4.0547,236200.0,1,0,0,0,0
-121.96,38.35,20.0,1415.0,266.0,667.0,250.0,4.0938,117300.0,0,1,0,0,0
-118.42,33.96,44.0,1282.0,216.0,494.0,209.0,5.618,365900.0,1,0,0,0,0
-120.34,38.23,10.0,3757.0,722.0,546.0,223.0,3.75,121400.0,0,1,0,0,0
-122.45,41.28,15.0,2740.0,503.0,1188.0,445.0,3.4519,128800.0,0,1,0,0,0
-118.04,33.83,19.0,4526.0,830.0,2318.0,748.0,4.6681,320700.0,1,0,0,0,0
-124.1,40.73,33.0,644.0,129.0,334.0,121.0,3.9659,111800.0,0,0,0,0,1
-119.76,36.73,46.0,1347.0,282.0,854.0,267.0,1.8723,52600.0,0,1,0,0,0
-121.17,38.76,14.0,2028.0,255.0,781.0,251.0,6.5322,394000.0,0,1,0,0,0
-122.06,37.73,5.0,3596.0,467.0,1738.0,512.0,7.0568,412500.0,0,0,0,1,0
-117.1,33.14,7.0,10665.0,2576.0,4917.0,2424.0,2.3171,159500.0,1,0,0,0,0
-118.99,35.35,32.0,1293.0,317.0,1109.0,286.0,1.1786,45600.0,0,1,0,0,0
-118.42,34.02,34.0,2243.0,444.0,973.0,413.0,4.9676,414100.0,1,0,0,0,0
-122.51,37.87,21.0,3904.0,980.0,1949.0,919.0,2.862,258400.0,0,0,0,1,0
-118.99,35.36,18.0,1524.0,354.0,1210.0,344.0,1.1136,47800.0,0,1,0,0,0
-122.44,37.77,52.0,3475.0,807.0,1518.0,777.0,3.6186,500001.0,0,0,0,1,0
-117.46,34.04,3.0,12870.0,2315.0,5820.0,1759.0,4.2429,147300.0,0,1,0,0,0
-118.06,34.16,46.0,1467.0,298.0,816.0,267.0,3.6705,286500.0,0,1,0,0,0
-118.13,34.04,36.0,1938.0,364.0,1118.0,374.0,3.5833,227300.0,1,0,0,0,0
-118.33,33.88,36.0,1271.0,346.0,811.0,345.0,3.2417,283300.0,1,0,0,0,0
-118.35,34.04,36.0,1956.0,601.0,1672.0,546.0,1.8685,150700.0,1,0,0,0,0
-122.38,37.73,15.0,6804.0,1664.0,4737.0,1581.0,1.4133,203400.0,0,0,0,1,0
-119.8,36.83,17.0,1560.0,261.0,709.0,258.0,4.3315,95800.0,0,1,0,0,0
-118.48,34.05,36.0,2143.0,434.0,751.0,396.0,6.7496,500001.0,1,0,0,0,0
-121.23,38.04,32.0,1829.0,262.0,677.0,243.0,6.1805,247900.0,0,1,0,0,0
-121.95,37.34,25.0,5236.0,1320.0,2529.0,1213.0,3.1702,256100.0,1,0,0,0,0
-118.32,33.83,19.0,3792.0,790.0,2105.0,834.0,5.2363,310000.0,1,0,0,0,0
-118.32,34.07,52.0,2156.0,306.0,861.0,311.0,8.8062,500001.0,1,0,0,0,0
-119.7,34.42,41.0,725.0,239.0,582.0,214.0,3.1667,362500.0,1,0,0,0,0
-117.51,34.02,24.0,7779.0,1835.0,3996.0,1765.0,2.1764,135300.0,0,1,0,0,0
-121.83,37.32,26.0,1125.0,210.0,943.0,214.0,4.825,181000.0,1,0,0,0,0
-118.42,34.01,42.0,1594.0,369.0,952.0,362.0,3.099,335400.0,1,0,0,0,0
-121.8,37.7,22.0,5533.0,943.0,2474.0,910.0,4.7361,216800.0,0,1,0,0,0
-117.31,34.5,14.0,2443.0,447.0,883.0,465.0,2.1111,116700.0,0,1,0,0,0
-118.17,33.77,12.0,4409.0,1401.0,3068.0,1262.0,2.2808,154700.0,0,0,0,0,1
-117.84,33.89,24.0,3935.0,625.0,1912.0,593.0,5.7951,226900.0,1,0,0,0,0
-114.63,32.76,15.0,1448.0,378.0,949.0,300.0,0.8585,45000.0,0,1,0,0,0
-117.1,32.58,17.0,2046.0,559.0,1585.0,530.0,2.25,132800.0,0,0,0,0,1
-118.29,33.73,30.0,3161.0,,1865.0,771.0,2.7139,231700.0,0,0,0,0,1
-118.0,33.95,35.0,1431.0,210.0,505.0,213.0,6.8109,401000.0,1,0,0,0,0
-122.25,37.87,42.0,1756.0,465.0,2184.0,422.0,2.5562,371400.0,0,0,0,1,0
-117.61,34.01,25.0,352.0,41.0,99.0,34.0,3.9696,500000.0,0,1,0,0,0
-121.78,38.0,8.0,2371.0,375.0,1094.0,396.0,5.3245,174500.0,0,1,0,0,0
-117.18,32.76,17.0,711.0,254.0,327.0,227.0,2.6493,67500.0,0,0,0,0,1
-122.5,37.59,36.0,1521.0,253.0,736.0,241.0,4.3542,237500.0,0,0,0,0,1
-117.29,34.13,52.0,2424.0,528.0,1171.0,455.0,1.4815,77900.0,0,1,0,0,0
-120.49,37.31,45.0,1834.0,421.0,1405.0,407.0,2.0521,72400.0,0,1,0,0,0
-117.84,34.04,4.0,9959.0,1544.0,4904.0,1429.0,6.9754,402500.0,1,0,0,0,0
-122.47,37.75,45.0,2399.0,426.0,911.0,423.0,4.4312,361000.0,0,0,0,1,0
-118.29,34.03,42.0,1680.0,557.0,2099.0,526.0,1.9167,136400.0,1,0,0,0,0
-118.28,34.08,52.0,2465.0,773.0,2328.0,746.0,2.6178,203100.0,1,0,0,0,0
-118.0,33.82,18.0,2947.0,559.0,1820.0,551.0,4.5294,224800.0,1,0,0,0,0
-118.32,34.06,52.0,955.0,100.0,457.0,120.0,15.0001,500001.0,1,0,0,0,0
-118.4,34.19,30.0,521.0,126.0,306.0,129.0,4.1125,216700.0,1,0,0,0,0
-117.06,32.77,18.0,2269.0,682.0,1329.0,581.0,1.7951,161800.0,0,0,0,0,1
-119.02,35.36,48.0,1833.0,396.0,947.0,363.0,2.2827,70000.0,0,1,0,0,0
-118.73,36.01,14.0,3263.0,651.0,1910.0,594.0,2.8603,128900.0,0,1,0,0,0
-122.43,37.78,2.0,1205.0,468.0,577.0,363.0,3.6437,275000.0,0,0,0,1,0
-118.3,33.97,46.0,1425.0,317.0,1140.0,304.0,3.375,98500.0,1,0,0,0,0
-117.77,33.69,16.0,1666.0,341.0,479.0,336.0,2.1406,55000.0,1,0,0,0,0
-118.07,34.01,36.0,1391.0,283.0,1025.0,275.0,3.2375,176800.0,1,0,0,0,0
